,hidden_layer_1_neurons,hidden_layer_2_neurons,hidden_layer_3_neurons,total_hidden_neurons,neurons_per_layer,activation,model_ID,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,eval_run
0,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_MAE,8.316181954413457,pytorch,MAE,False,1.0
1,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_MAE,8.33928965355917,pytorch,MAE,False,1.0
2,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_MAE,1.001922440843445,pytorch,MAE,True,1.0
3,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_MAE,1.0047064254240208,pytorch,MAE,True,1.0
4,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_model_size,260271.0,pytorch,model_size,False,1.0
5,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_model_size,260271.0,pytorch,model_size,False,1.0
6,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_median_latency,0.0004705991595983505,pytorch,median_latency,False,1.0
7,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_median_latency,0.0005221981555223465,pytorch,median_latency,False,1.0
8,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p95_latency,0.0005191626027226448,pytorch,p95_latency,False,1.0
9,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p95_latency,0.000529351644217968,pytorch,p95_latency,False,1.0
10,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_quantized_p99_latency,0.0006155737116932868,pytorch,p99_latency,False,1.0
11,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_quantized_p99_latency,0.000532282330095768,pytorch,p99_latency,False,1.0
12,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
13,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1.0
14,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_median_latency,3.097276026087383,pytorch,median_latency,True,1.0
15,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_median_latency,3.4368778502427304,pytorch,median_latency,True,1.0
16,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_p95_latency,3.1639593067342315,pytorch,p95_latency,True,1.0
17,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_p95_latency,3.2260549054864622,pytorch,p95_latency,True,1.0
18,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pytorch_relative_p99_latency,3.6290680245141687,pytorch,p99_latency,True,1.0
19,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pytorch_relative_p99_latency,3.138030015691968,pytorch,p99_latency,True,1.0
20,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_model_size,47945.0,onnx,model_size,False,1.0
21,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_model_size,,onnx,model_size,False,1.0
22,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_median_latency,0.0007163900882005692,onnx,median_latency,False,1.0
23,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1.0
24,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_p95_latency,0.0007281186059117317,onnx,p95_latency,False,1.0
25,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1.0
26,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_quantized_p99_latency,0.0007330241426825524,onnx,p99_latency,False,1.0
27,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1.0
28,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_model_size,1.6758712293334266,onnx,model_size,True,1.0
29,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_model_size,,onnx,model_size,True,1.0
30,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_median_latency,1.2134077472031701,onnx,median_latency,True,1.0
31,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1.0
32,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_p95_latency,1.2090253399850923,onnx,p95_latency,True,1.0
33,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_p95_latency,,onnx,p95_latency,True,1.0
34,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,onnx_relative_p99_latency,1.2068730606859999,onnx,p99_latency,True,1.0
35,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,onnx_relative_p99_latency,,onnx,p99_latency,True,1.0
36,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_quantized_model_size,408353.0,pt2,model_size,False,1.0
37,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_quantized_model_size,387617.0,pt2,model_size,False,1.0
38,599,334,32,965,"[599, 334, 32]",gelu,model_1,Int8WeightOnlyConfig,int8,8.0,False,True,pt2_quantized_median_latency,0.0008873399347066879,pt2,median_latency,False,1.0
39,599,334,32,965,"[599, 334, 32]",gelu,model_1,Float8WeightOnlyConfig,float8,8.0,False,True,pt2_quantized_median_latency,0.0007146298885345459,pt2,median_latency,False,1.0
